seed,対象,チェック,特殊能力,カテゴリ,player_type
202607097837,投手,ノビ系と球速,クイックC、ケガしにくさE、ノビE、回復D、対ピンチD、対左打者D、尻上がり、打たれ強さC、打球反応○、牽制○、短気、緊急登板○、送球D,ドラフト候補用,本格派
202607097845,投手,ノビ系と球速,クイックD、ケガしにくさB、ノビD、回復D、対ピンチB、対左打者C、打たれ強さD、投打躍動、送球E、速球中心、闘志,ドラフト候補用,技巧派
202607097849,投手,ノビ系と球速,クイックD、ケガしにくさD、テンポ○、ノビD、回復E、対ピンチD、対左打者D、打たれ強さD、緊急登板○、送球F、速球中心,ドラフト候補用,変化球派
202607097853,投手,一発・軽い球と球速・総変化量,クイックD、ケガしにくさE、ノビB、一発、回復E、対ピンチC、対左打者C、打たれ強さE、送球D、速球中心,ドラフト候補用,技巧派
202607097855,投手,四球・抜け球・乱調と低コントロール,クイックD、ケガしにくさE、ノビD、乱調、回復D、対ピンチC、対左打者C、打たれ強さD、送球E,ドラフト候補用,技巧派
202607097856,投手,四球・抜け球・乱調と低コントロール,クイックD、ケガしにくさD、ノビE、回復F、対ピンチE、対左打者B、打たれ強さB、抜け球、送球D,ドラフト候補用,変化球派
202607097870,投手,四球・抜け球・乱調と低コントロール,クイックC、ケガしにくさF、ノビG、回復B、対ピンチC、対左打者C、打たれ強さC、抜け球、送球D,ドラフト候補用,技巧派
202607097880,投手,ノビ系と球速,キレ○、クイックD、ケガしにくさE、ノビD、四球、回復C、対ピンチD、対ランナー、対左打者D、打たれ強さC、打球反応○、送球D、闘志,ドラフト候補用,本格派
202607097885,投手,ノビ系と球速,キレ○、クイックD、ケガしにくさD、ノビD、四球、回復D、対ピンチD、対左打者D、打たれ強さD、送球D,ドラフト候補用,変化球派
202607097902,投手,ノビ系と球速,クイックG、ケガしにくさF、ノビD、全開、回復F、対ピンチD、対左打者C、打たれ強さC、投球位置左、送球D,ドラフト候補用,変化球派
202607097903,投手,ノビ系と球速,クイックD、ケガしにくさB、ノビD、力配分、回復D、国際大会×、対ピンチD、対左打者B、打たれ強さD、送球F,ドラフト候補用,変化球派
202607097904,投手,ノビ系と球速,クイックB、ケガしにくさD、ノビD、回復D、対ピンチB、対左打者B、打たれ強さD、送球C,ドラフト候補用,技巧派
202607097906,投手,ノビ系と球速,クイックD、ケガしにくさD、ノビD、回復F、対ピンチC、対左打者C、打たれ強さF、投手調子安定、投打躍動、緊急登板○、送球D,ドラフト候補用,技巧派
202607097907,投手,ノビ系と球速,クイックD、ケガしにくさC、ノビD、回復D、寸前、対ピンチE、対左打者E、打たれ強さD、送球D,ドラフト候補用,スタミナ型
202607097910,投手,奪三振系と球速・総変化量,クイックF、ケガしにくさF、ナチュラルシュート、ノビD、回復C、奪三振、対ピンチB、対左打者D、尻上がり、打たれ強さD、球持ち○、送球B,ドラフト候補用,変化球派
202607097911,投手,四球・抜け球・乱調と低コントロール,クイックC、ケガしにくさC、ノビE、一発、乱調、全開、回復C、対ピンチF、対左打者C、打たれ強さD、打球反応○、送球F,ドラフト候補用,技巧派
202607097911,投手,ノビ系と球速,クイックC、ケガしにくさC、ノビE、一発、乱調、全開、回復C、対ピンチF、対左打者C、打たれ強さD、打球反応○、送球F,ドラフト候補用,技巧派
202607097927,投手,一発・軽い球と球速・総変化量,クイックC、ケガしにくさD、スロースターター、ノビD、フライボールピッチャー、一発、回復C、対ピンチD、対左打者F、打たれ強さD、抜け球、送球E,ドラフト候補用,本格派
202607097930,投手,一発・軽い球と球速・総変化量,クイックD、ケガしにくさC、ノビC、一発、内角攻め、回復E、対ピンチE、対ランナー×、対左打者C、打たれ強さF、火消し、緊急登板○、送球G,ドラフト候補用,本格派
202607097931,投手,ノビ系と球速,クイックD、ケガしにくさD、ノビD、勝ち運、回復D、対ピンチF、対左打者E、打たれ強さD、軽い球、送球E,ドラフト候補用,本格派
202607097941,投手,ノビ系と球速,クイックD、ケガしにくさD、ノビC、回復D、変化球中心、対ピンチC、対左打者C、打たれ強さF、投打躍動、緩急○、負け運、送球E,ドラフト候補用,技巧派
202607097944,投手,四球・抜け球・乱調と低コントロール,クイックD、ケガしにくさC、ストライク先行、ノビC、リリース○、内角攻め、回またぎ○、回復D、対ピンチC、対左打者C、打たれ強さD、抜け球、緊急登板○、軽い球、送球E,ドラフト候補用,技巧派
202607097945,投手,ノビ系と球速,クイックB、ケガしにくさE、ノビE、回復D、対ピンチC、対左打者C、打たれ強さE、投手調子極端、送球G,ドラフト候補用,技巧派
202607097951,投手,四球・抜け球・乱調と低コントロール,クイックD、クロスファイヤー、ケガしにくさD、ノビD、一発、回復D、対ピンチD、対左打者C、打たれ強さC、抜け球、立ち上がり○、送球D,ドラフト候補用,本格派
202607097951,投手,ノビ系と球速,クイックD、クロスファイヤー、ケガしにくさD、ノビD、一発、回復D、対ピンチD、対左打者C、打たれ強さC、抜け球、立ち上がり○、送球D,ドラフト候補用,本格派
202607097956,投手,四球・抜け球・乱調と低コントロール,クイックD、ケガしにくさD、ノビC、回復D、寸前、対ピンチF、対左打者D、対強打者○、打たれ強さD、抜け球、送球C,ドラフト候補用,速球派
202607097970,投手,ノビ系と球速,クイックD、ケガしにくさE、ノビD、回復C、対ピンチD、対左打者D、打たれ強さD、牽制○、送球D、重い球,ドラフト候補用,変化球派
202607097972,投手,先発用特殊能力と先発適正,クイックD、ケガしにくさD、ノビE、ポーカーフェイス、回復D、対ピンチD、対左打者D、尻上がり、打たれ強さD、送球D,ドラフト候補用,変化球派
202607097981,投手,ノビ系と球速,クイックC、ケガしにくさD、ノビD、回復A、対ピンチD、対左打者C、打たれ強さD、打球反応○、球持ち○、送球D,ドラフト候補用,技巧派
202607097982,投手,ノビ系と球速,クイックB、ケガしにくさD、ノビD、リリース○、回復D、対ピンチB、対左打者C、打たれ強さF、送球D,ドラフト候補用,技巧派
202607097989,投手,四球・抜け球・乱調と低コントロール,クイックD、ケガしにくさC、ノビE、乱調、回復C、対ピンチE、対左打者D、打たれ強さD、抜け球、送球C,ドラフト候補用,本格派
202607097991,投手,ノビ系と球速,クイックC、ケガしにくさD、ノビD、ポーカーフェイス、回復D、対ピンチC、対左打者A、打たれ強さC、送球D,ドラフト候補用,技巧派
202607098000,投手,ノビ系と球速,クイックD、ケガしにくさE、ノビE、回復E、対ピンチC、対左打者C、打たれ強さD、要所○、送球D,ドラフト候補用,技巧派
202607098006,投手,四球・抜け球・乱調と低コントロール,クイックB、ケガしにくさE、ノビF、ポーカーフェイス、乱調、四球、回復C、変化球中心、対ピンチF、対左打者C、打たれ強さD、投球位置右、送球E,ドラフト候補用,変化球派
202607098007,投手,ノビ系と球速,クイックD、ケガしにくさC、ノビF、フライボールピッチャー、回復D、対ピンチB、対左打者A、打たれ強さD、短気、送球E、逃げ球,ドラフト候補用,技巧派
202607098010,投手,奪三振系と球速・総変化量,クイックE、ケガしにくさC、ノビE、回復D、奪三振、対ピンチB、対左打者C、打たれ強さD、打球反応○、立ち上がり○、送球F、重い球,ドラフト候補用,変化球派
202607098017,投手,四球・抜け球・乱調と低コントロール,クイックD、ケガしにくさE、ノビE、一発、四球、回復C、対ピンチD、対左打者D、打たれ強さD、打球反応○、根性、送球C,ドラフト候補用,スタミナ型
202607098018,投手,ノビ系と球速,クイックB、ケガしにくさB、ノビF、回復D、対ピンチE、対左打者D、打たれ強さE、投球位置右、送球F,ドラフト候補用,本格派
202607098021,投手,ノビ系と球速,クイックC、ケガしにくさE、ノビD、四球、回またぎ○、回復D、対ピンチC、対左打者C、打たれ強さD、根性、火消し、緩急○、送球G,ドラフト候補用,技巧派
202607098022,投手,ノビ系と球速,クイックD、ケガしにくさC、ノビC、内角攻め、回復D、対ピンチB、対左打者C、打たれ強さC、送球B、速球中心,ドラフト候補用,技巧派
202607098026,投手,四球・抜け球・乱調と低コントロール,クイックB、ケガしにくさB、ノビD、乱調、低め○、回復D、対ピンチC、対左打者C、打たれ強さD、火消し、送球D,ドラフト候補用,本格派
202607098028,投手,四球・抜け球・乱調と低コントロール,クイックE、ケガしにくさD、スロースターター、ノビD、四球、回復E、対ピンチC、対ランナー、対左打者D、尻上がり、打たれ強さD、送球E,ドラフト候補用,変化球派
202607098028,投手,ノビ系と球速,クイックE、ケガしにくさD、スロースターター、ノビD、四球、回復E、対ピンチC、対ランナー、対左打者D、尻上がり、打たれ強さD、送球E,ドラフト候補用,変化球派
