source,team,name,direction_code,direction,slot,pitch_type,movement,source_class,status
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,早 川,3,フォーク方向,2,フォーク,3,v343,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,岸,3,フォーク方向,1,チェンジアップ,2,v32,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,岸,5,シュート方向,1,スライダー,1,v51,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,岸,4,シンカー方向,1,カーブ,3,v43,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,藤 井,2,カーブ方向,1,スラーブ,4,v24,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,藤 井,5,シュート方向,1,シンキングツーシーム,1,v511,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,藤 井,5,シュート方向,2,シュート,1,v511,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,西 口,3,フォーク方向,1,カットボール,4,v344,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,西 口,3,フォーク方向,2,チェンジアップ,4,v344,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,西 口,5,シュート方向,1,カットボール,1,v51,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,酒 居,3,フォーク方向,1,フォーク,4,v34,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,酒 居,5,シュート方向,1,スライダー,1,v51,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,酒 居,4,シンカー方向,1,カーブ,2,v42,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,辛 島,1,スライダー方向,1,スライダー,2,v12,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,辛 島,2,カーブ方向,1,カーブ,2,v22,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,辛 島,3,フォーク方向,1,スライダー,4,v34,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,坂 井,3,フォーク方向,1,フォーク,3,v33,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,坂 井,4,シンカー方向,1,ドロップカーブ,2,v42,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,大 内,3,フォーク方向,1,チェンジアップ,3,v33,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,大 内,4,シンカー方向,1,スローカーブ,2,v422,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,大 内,4,シンカー方向,2,unknown,2,v422,unknown
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,林,1,スライダー方向,1,スライダー,3,v13,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,林,2,カーブ方向,1,カーブ,1,v21,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,林,4,シンカー方向,1,サークルチェンジ,2,v42,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,伊藤樹,2,カーブ方向,1,サークルチェンジ,1,v21,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,伊藤樹,3,フォーク方向,1,サークルチェンジ,3,v33,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,伊藤樹,5,シュート方向,1,スライダー,1,v51,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,九 谷,3,フォーク方向,1,チェンジアップ,3,v33,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,九 谷,5,シュート方向,1,スライダー,2,v521,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,九 谷,5,シュート方向,2,カットボール,1,v521,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,古 賀,2,カーブ方向,1,カーブ,3,v231,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,古 賀,2,カーブ方向,2,unknown,1,v231,unknown
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,古 賀,4,シンカー方向,1,ファストチェンジ,1,v41,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,コントレラス,1,スライダー方向,1,シンキングツーシーム,1,v11,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,コントレラス,3,フォーク方向,1,シンキングツーシーム,3,v33,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,コントレラス,4,シンカー方向,1,ナックルカーブ,3,v43,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,田中千,3,フォーク方向,1,フォーク,4,v34,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,田中千,4,シンカー方向,1,カーブ,2,v42,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,渡辺翔,2,カーブ方向,1,シンカー,2,v22,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,渡辺翔,3,フォーク方向,1,シンカー,3,v33,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,渡辺翔,5,シュート方向,1,スライダー,5,v55,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,今 野,3,フォーク方向,1,フォーク,1,v31,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,今 野,5,シュート方向,1,カットボール,3,v53,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,今 野,4,シンカー方向,1,カーブ,2,v42,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,日 當,2,カーブ方向,1,シンキングスプリット,1,v21,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,日 當,3,フォーク方向,1,フォーク,3,v33,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,日 當,4,シンカー方向,1,ナックルカーブ,1,v41,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,江 原,1,スライダー方向,1,シンキングツーシーム,1,v11,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,江 原,5,シュート方向,1,カットボール,2,v52,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,江 原,4,シンカー方向,1,ドロップカーブ,2,v42,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,中 込,2,カーブ方向,1,シンカー,3,v23,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,中 込,5,シュート方向,1,スライダー,3,v53,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,伊藤大,1,スライダー方向,1,スライダー,3,v13,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,伊藤大,2,カーブ方向,1,スローカーブ,1,v21,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,柴 田,3,フォーク方向,1,カットボール,4,v34,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,柴 田,5,シュート方向,1,カットボール,1,v51,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,泰,1,スライダー方向,1,スライダー,3,v13,ok
eagles.zip:パワフルプロ野球2026-2027｜東北楽天ゴールデンイーグルス｜デフォルト選手データ.html,東北楽天ゴールデンイーグルス,泰,2,カーブ方向,1,ドロップカーブ,3,v23,ok
fighters.zip:パワフルプロ野球2026-2027｜北海道日本ハムファイターズ｜デフォルト選手データ.html,北海道日本ハムファイターズ,伊 藤,3,フォーク方向,1,スライダー,3,v33,ok
fighters.zip:パワフルプロ野球2026-2027｜北海道日本ハムファイターズ｜デフォルト選手データ.html,北海道日本ハムファイターズ,伊 藤,5,シュート方向,1,スライダー,4,v54,ok
fighters.zip:パワフルプロ野球2026-2027｜北海道日本ハムファイターズ｜デフォルト選手データ.html,北海道日本ハムファイターズ,伊 藤,4,シンカー方向,1,スローカーブ,1,v41,ok
fighters.zip:パワフルプロ野球2026-2027｜北海道日本ハムファイターズ｜デフォルト選手データ.html,北海道日本ハムファイターズ,達,2,カーブ方向,1,サークルチェンジ,1,v21,ok
