source,team,name,throws_bats,source_direction_code,logical_direction_code,direction_code,direction,slot,raw_pitch_type,pitch_type,canonical_pitch_type,movement,source_class,status,kind,raw_text,normalized_text,raw_neighbor_text,detail
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,大野雄大,左投左打,2,2,2,カーブ方向,1,スラーブ,スラーブ,スラーブ,3,v23,ok,breaking,/ スラーブ /,/ スラーブ /,/b> 148 71 63 ストレート Ｈスライダー / / スラーブ / シンキングツーシーム / / /,raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,大野雄大,左投左打,5,5,5,シュート方向,1,シンキングツーシーム,シンキングツーシーム,シンキングツーシーム,3,v53,ok,breaking,シンキングツーシーム /,シンキングツーシーム /,"lass=""bl w""> ストレート Ｈスライダー / / スラーブ / シンキングツーシーム / / /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,勝 野,右投右打,2,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,3,v23,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"class=""c1 w""> 160 48 49 ストレート / / シンキングスプリット / Ｖスライダー Ｈスライダー / / /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,勝 野,右投右打,3,3,3,フォーク方向,1,Vスライダー,Vスライダー,Vスライダー,4,v34,ok,breaking,,,"w""> 49 ストレート / / シンキングスプリット / Ｖスライダー Ｈスライダー / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,勝 野,右投右打,5,1,1,スライダー方向,1,Hスライダー,Hスライダー,Hスライダー,1,v51,ok,breaking,Ｈスライダー /,Hスライダー /,"bl w""> ストレート / / シンキングスプリット / Ｖスライダー Ｈスライダー / / /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,藤 嶋,右投右打,3,3,3,フォーク方向,1,SFF,SFF,SFF,4,v34,ok,breaking,,,"c"">67 46 ストレート / / / ＳＦＦ スライダー / / ナックルカーブ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,藤 嶋,右投右打,5,1,1,スライダー方向,1,スライダー,スライダー,スライダー,1,v51,ok,breaking,スライダー /,スライダー /,"=""e"">46 ストレート / / / ＳＦＦ スライダー / / ナックルカーブ /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,藤 嶋,右投右打,4,2,2,カーブ方向,1,ナックルカーブ,ナックルカーブ,ナックルカーブ,2,v42,ok,breaking,/ ナックルカーブ /,/ ナックルカーブ /,"w""> ストレート / / / ＳＦＦ スライダー / / ナックルカーブ /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,清 水,右投右打,3,3,3,フォーク方向,1,SFF,SFF,SFF,5,v35,ok,breaking,,,"d"">54 48 ストレート / / / ＳＦＦ / / ドロップカーブ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,清 水,右投右打,4,2,2,カーブ方向,1,ドロップカーブ,ドロップカーブ,ドロップカーブ,3,v43,ok,breaking,/ ドロップカーブ /,/ ドロップカーブ /,ストレート / / / ＳＦＦ / / ドロップカーブ /,raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,近 藤,左投左打,1,1,1,スライダー方向,1,スライダー,スライダー,スライダー,2,v12,ok,breaking,スライダー /,スライダー /,151 41 46 ストレート スライダー / / / Ｖスライダー / / /,raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,近 藤,左投左打,3,3,3,フォーク方向,1,Vスライダー,Vスライダー,Vスライダー,4,v34,ok,breaking,,,"s=""c3 w""> 46 ストレート スライダー / / / Ｖスライダー / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,橋 本,左投左打,2,2,2,カーブ方向,1,スラーブ,スラーブ,スラーブ,6,v26,ok,breaking,/ スラーブ /,/ スラーブ /,"class=""c1 w""> 153 41 43 ストレート / / スラーブ / フォーク / / /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,橋 本,左投左打,3,3,3,フォーク方向,1,フォーク,フォーク,フォーク,3,v33,ok,breaking,,,"lass=""c3 w""> 43 ストレート / / スラーブ / フォーク / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,メヒア,右投右打,2,4,4,シンカー方向,1,サークルチェンジ,サークルチェンジ,サークルチェンジ,1,v21,ok,breaking,/ サークルチェンジ /,/ サークルチェンジ /,"class=""c1 w""> 153 51 57 ストレート / / サークルチェンジ / カットボール / / ナックルカーブ /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,メヒア,右投右打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,3,v53,ok,breaking,カットボール /,カットボール /,57 ストレート / / サークルチェンジ / カットボール / / ナックルカーブ /,raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,メヒア,右投右打,4,2,2,カーブ方向,1,ナックルカーブ,ナックルカーブ,ナックルカーブ,4,v44,ok,breaking,/ ナックルカーブ /,/ ナックルカーブ /,"class=""c1""> ストレート / / サークルチェンジ / カットボール / / ナックルカーブ /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,松 山,右投右打,3,3,3,フォーク方向,1,フォーク,フォーク,フォーク,6,v36,ok,breaking,,,""">70 35 ストレート / / / フォーク カットボール / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,松 山,右投右打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,1,v51,ok,breaking,カットボール /,カットボール /,"""f"">35 ストレート / / / フォーク カットボール / / /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,松 葉,左投左打,1,1,1,スライダー方向,1,カットボール,カットボール,カットボール,4,v14,ok,breaking,カットボール /,カットボール /,141 74 60 ストレート カットボール / / / ＳＦＦ / / サークルチェンジ /,raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,松 葉,左投左打,3,3,3,フォーク方向,1,SFF,SFF,SFF,3,v33,ok,breaking,,,"ass=""c3 w""> 60 ストレート カットボール / / / ＳＦＦ / / サークルチェンジ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,松 葉,左投左打,4,4,4,シンカー方向,1,サークルチェンジ,サークルチェンジ,サークルチェンジ,3,v43,ok,breaking,/ サークルチェンジ /,/ サークルチェンジ /,"""> ストレート カットボール / / / ＳＦＦ / / サークルチェンジ /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,涌 井,右投右打,2,4,4,シンカー方向,1,Hシンカー,Hシンカー,Hシンカー,3,v23,ok,breaking,/ Ｈシンカー /,/ Hシンカー /,"class=""c1 w""> 152 62 62 ストレート / / Ｈシンカー / スライダー / / カーブ /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,涌 井,右投右打,5,1,1,スライダー方向,1,スライダー,スライダー,スライダー,3,v53,ok,breaking,スライダー /,スライダー /,"c"">62 ストレート / / Ｈシンカー / スライダー / / カーブ /",raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,涌 井,右投右打,4,2,2,カーブ方向,1,カーブ,カーブ,カーブ,1,v41,ok,breaking,/ カーブ /,/ カーブ /,> ストレート / / Ｈシンカー / スライダー / / カーブ /,raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,仲 地,右投右打,1,5,5,シュート方向,1,シンキングツーシーム,シンキングツーシーム,シンキングツーシーム,2,v12,ok,breaking,シンキングツーシーム /,シンキングツーシーム /,152 49 62 ストレート シンキングツーシーム / / / Ｖスライダー / / ドロップカーブ /,raw_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,仲 地,右投右打,3,3,3,フォーク方向,1,Vスライダー,Vスライダー,Vスライダー,3,v33,ok,breaking,,,2 ストレート シンキングツーシーム / / / Ｖスライダー / / ドロップカーブ /,raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
dragons.zip:パワフルプロ野球2026-2027｜中日ドラゴンズ｜デフォルト選手データ.html,中日ドラゴンズ,仲 地,右投右打,4,2,2,カーブ方向,1,ドロップカーブ,ドロップカーブ,ドロップカーブ,3,v43,ok,breaking,/ ドロップカーブ /,/ ドロップカーブ /,"lass=""v12""> シンキングツーシーム / / / Ｖスライダー / / ドロップカーブ /",raw_textから投げ手補正後の方向一致候補を採用
